date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:35:26	4690/4690	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Aug%202026%2000:35:26%20GMT	https://static.wixstatic.com/media/bc8be9_8c3e753edc804163935f6193463c7095~mv2.png/v1/fill/w_49,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/bc8be9_8c3e753edc804163935f6193463c7095~mv2.png	D:/app/wix%20transfer%20out/static.wixstatic.com/media/bc8be9_8c3e753edc804163935f6193463c7095_mv2.png/v1/fill/w_49,h_37,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/bc8be9_8c3e753edc804163935f6193463c7095_mv2.png	(from https://fiveelementslife.wixsite.com/start/menu)
20:35:26	2503/2503	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2018%20Aug%202026%2000:35:26%20GMT	https://fiveelementslife.wixsite.com/start/${s.uri}	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/${s.uri}	(from https://fiveelementslife.wixsite.com/start/menu)
20:35:26	493351/493351	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2018%20Aug%202026%2000:35:26%20GMT	https://fiveelementslife.wixsite.com/start/window.location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/window.location.href	(from https://fiveelementslife.wixsite.com/start/menu)
20:35:27	2503/2503	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2018%20Aug%202026%2000:35:27%20GMT	https://fiveelementslife.wixsite.com/start/robots.txt	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/robots.txt	(from https://fiveelementslife.wixsite.com/start/menu)
20:35:27	2506/2506	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Aug%202026%2000:35:27%20GMT	https://fiveelementslife.wixsite.com/start/sitemap.xml	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/sitemap.xml	(from https://fiveelementslife.wixsite.com/start/menu)
20:35:27	2506/2506	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Aug%202026%2000:35:27%20GMT	https://fiveelementslife.wixsite.com/start/feed.xml	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/feed.xml	(from https://fiveelementslife.wixsite.com/start/menu)
20:35:28	525900/525900	---M-Z	200	added ('OK')	application/javascript	etag:W/%222b458c5f5d8cccda0c2924dfdb416f2c%22	https://static.parastorage.com/services/restaurant-menus-showcase-ooi/1.1187.0/MenusViewerWidgetNoCss.bundle.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/restaurant-menus-showcase-ooi/1.1187.0/MenusViewerWidgetNoCss.bundle.min.js	(from https://fiveelementslife.wixsite.com/start/menu)
20:35:29	316065/316065	---M-Z	200	added ('OK')	application/javascript	etag:W/%22cd5037432250a26c63828edb109f5f35%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/8684.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/8684.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/blog)
20:35:29	41433/41433	---M-Z	200	added ('OK')	application/javascript	etag:W/%220e0ffd94b96a89f49a261aa1f88f11e9%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/post-list-pro-gallery.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/post-list-pro-gallery.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/blog)
20:35:29	1603/1603	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Aug%202026%2000:35:30%20GMT	https://static.wixstatic.com/media/84770f_3f96a9d6b0614acb8700c5af55ce9262~mv2_d_5760_3840_s_4_2.jpg/v1/fill/w_65,h_44,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/84770f_3f96a9d6b0614acb8700c5af55ce9262~mv2_d_5760_3840_s_4_2.jpg	D:/app/wix%20transfer%20out/static.wixstatic.com/media/84770f_3f96a9d6b0614acb8700c5af55ce9262_mv2_d_5/v1/fill/w_65,h_44,al_c,q_80,usm_0.66_1.00_0.01,blur_2,e/84770f_3f96a9d6b0614acb8700c5af55ce9262_mv2_d_5760_3840_s_4_2.jpg	(from https://fiveelementslife.wixsite.com/start/blog)
20:35:32	1528132/1528132	---MCZ	200	added ('OK')	text/html	etag:W/%2218e87c461fb8b68a5441be65570dcdf9%22	https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness.html	(from https://fiveelementslife.wixsite.com/start/blog)
20:35:33	905557/905557	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d92bc0cbb0267e8bb254ab7102adaf06%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/BlogViewerWidgetNoCss.bundle.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/BlogViewerWidgetNoCss.bundle.min.js	(from https://fiveelementslife.wixsite.com/start/blog)
20:35:34	3261/3261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Aug%202026%2000:35:34%20GMT	https://static.wixstatic.com/media/0c8d97d482cd4c658502fff90ec9275b.jpg/v1/fill/w_122,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0c8d97d482cd4c658502fff90ec9275b.jpg	D:/app/wix%20transfer%20out/static.wixstatic.com/media/0c8d97d482cd4c658502fff90ec9275b.jpg/v1/fill/w_122,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/0c8d97d482cd4c658502fff90ec9275b.jpg	(from https://fiveelementslife.wixsite.com/start/five-elements-promise)
20:35:34	22292/22292	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Aug%202026%2000:35:34%20GMT	https://static.wixstatic.com/media/11062b_67f96cc75bfb4da385099136e5c72be2~mv2.jpg/v1/crop/x_0,y_1249,w_3750,h_2503/fill/w_454,h_303,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Woman%20Practicing%20Yoga.jpg	D:/app/wix%20transfer%20out/static.wixstatic.com/media/11062b_67f96cc75bfb4da385099136e5c72be2_mv2.jpg/v1/crop/x_0,y_1249,w_3750,h_2503/fill/w_454,h_303,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Woman%20Practicing%20Yoga.jpg	(from https://fiveelementslife.wixsite.com/start/five-elements-promise)
20:35:37	828876/828876	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Aug%202026%2000:35:36%20GMT	https://static.wixstatic.com/media/bc8be9_7f54449f69f8466da4e04e3710add6c1~mv2.png/v1/fill/w_600,h_600,al_c,q_85,enc_avif,quality_auto/bc8be9_7f54449f69f8466da4e04e3710add6c1~mv2.png	D:/app/wix%20transfer%20out/static.wixstatic.com/media/bc8be9_7f54449f69f8466da4e04e3710add6c1_mv2.png/v1/fill/w_600,h_600,al_c,q_85,enc_avif,quality_auto/bc8be9_7f54449f69f8466da4e04e3710add6c1_mv2.png	(from https://fiveelementslife.wixsite.com/start/about-1)
20:35:37	2214/2214	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Aug%202026%2000:35:37%20GMT	https://static.wixstatic.com/media/11062b_5a0f4e3fd31347fa8523a4ab02df31dc~mv2.jpg/v1/fill/w_88,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/11062b_5a0f4e3fd31347fa8523a4ab02df31dc~mv2.jpg	D:/app/wix%20transfer%20out/static.wixstatic.com/media/11062b_5a0f4e3fd31347fa8523a4ab02df31dc_mv2.jpg/v1/fill/w_88,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/11062b_5a0f4e3fd31347fa8523a4ab02df31dc_mv2.jpg	(from https://fiveelementslife.wixsite.com/start/general-6)
20:35:38	40949/40949	---M-Z	200	added ('OK')	image/png	etag:W/%22bede7b196cb7d99b5f77444c353a3bbd%22	https://static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.3214ce8e.png	D:/app/wix%20transfer%20out/static.parastorage.com/services/editor-elements-library/dist/thunderbolt/media/sloppyframe.3214ce8e.png	(from https://fiveelementslife.wixsite.com/start/contact-5)
20:35:39	2070/2070	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Aug%202026%2000:35:39%20GMT	https://static.wixstatic.com/media/11062b_956b66baaa114d159259f51a71399d4e~mv2.jpeg/v1/fill/w_101,h_45,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/11062b_956b66baaa114d159259f51a71399d4e~mv2.jpeg	D:/app/wix%20transfer%20out/static.wixstatic.com/media/11062b_956b66baaa114d159259f51a71399d4e_mv2.jpeg/v1/fill/w_101,h_45,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/11062b_956b66baaa114d159259f51a71399d4e_mv2.jpg	(from https://fiveelementslife.wixsite.com/start/contact-5)
20:35:39	809/809	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Aug%202026%2000:35:39%20GMT	https://static.wixstatic.com/media/6ea5b4a88f0b4f91945b40499aa0af00.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/6ea5b4a88f0b4f91945b40499aa0af00.png	D:/app/wix%20transfer%20out/static.wixstatic.com/media/6ea5b4a88f0b4f91945b40499aa0af00.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/6ea5b4a88f0b4f91945b40499aa0af00.png	(from https://fiveelementslife.wixsite.com/start/contact-5)
20:35:39	819/819	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Aug%202026%2000:35:39%20GMT	https://static.wixstatic.com/media/01c3aff52f2a4dffa526d7a9843d46ea.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/01c3aff52f2a4dffa526d7a9843d46ea.png	D:/app/wix%20transfer%20out/static.wixstatic.com/media/01c3aff52f2a4dffa526d7a9843d46ea.png/v1/fill/w_23,h_23,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/01c3aff52f2a4dffa526d7a9843d46ea.png	(from https://fiveelementslife.wixsite.com/start/contact-5)
20:35:40	2503/2503	---M-Z	400	error ('Bad%20Request')	text/html	date:Tue,%2018%20Aug%202026%2000:35:40%20GMT	https://fiveelementslife.wixsite.com/start/a,location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/a,location.href	(from https://fiveelementslife.wixsite.com/start/menu?menu=five-elements-menu)
20:35:44	1125319/1125319	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22d68a71dabcb624a2d04db201670e2a22%22	https://fiveelementslife.wixsite.com/start/post/O,location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/O,location.href	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:46	1124896/1124896	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2269a05c44b162f4c0f6a40bbe181e2a4e%22	https://fiveelementslife.wixsite.com/start/post/e	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/e	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:52	585170/585170	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Aug%202026%2000:35:52%20GMT	https://fiveelementslife.wixsite.com/start/post/t	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/t.html	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Aug%202026%2000:35:52%20GMT	https://fiveelementslife.wixsite.com/start/post/href,%20location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/href,%20location.51.delayed	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:55	1125102/1125102	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22a3d0be25e43b57cf74e0f1cc76bc730f%22	https://fiveelementslife.wixsite.com/start/post/href%2C-location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/href,-location.href	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:55	41001/41001	---M-Z	200	added ('OK')	application/javascript	etag:W/%228bf3ad9f900042fea4a036795c2d9d8b%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/243.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/243.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:55	70553/70553	---M-Z	200	added ('OK')	application/javascript	etag:W/%224f8bb43fe83a38aa662e2783fee7c9ba%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/5051.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/5051.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:56	49235/49235	---MCZ	200	added ('OK')	application/javascript	etag:W/%22afbf08b0c6f776306e83ec661c39c274%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/3566.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/3566.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:56	18003/18003	---MCZ	200	added ('OK')	application/javascript	etag:W/%227e376eb4b6b878dd9664930678afefd0%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/8289.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/8289.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:56	69535/69535	---M-Z	200	added ('OK')	application/javascript	etag:W/%2237a9579de7a659a4881cb6dd763e20cf%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/8602.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/8602.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:57	11648/11648	---M-Z	200	added ('OK')	application/javascript	etag:W/%22507145052b01a05d8db535954998cf88%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/rich-content-viewer.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/rich-content-viewer.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:57	18994/18994	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d3cdfbb9472f2159aad9a001aed3a335%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/5250.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/5250.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:57	14283/14283	---M-Z	200	added ('OK')	application/javascript	etag:W/%229194856a69f46fba804b334284427a0d%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/ricos_plugin_image.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/ricos_plugin_image.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:58	1182/1182	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e7f4e64d2b218103500f7135b9d97265%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/ricos_figure_caption.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/ricos_figure_caption.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:58	342700/342700	---M-Z	200	added ('OK')	application/javascript	etag:W/%227ebe7dd1a22c9b4e79959f071c06ffa0%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/9836.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/9836.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:35:58	5185/5185	---M-Z	200	added ('OK')	application/javascript	etag:W/%220e1d2e75f2f6c00d6ddccdf75d9fa4b1%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/post-page-wix-comments.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/client-viewer/post-page-wix-comments.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:02	1678399/1678399	---MCZ	200	added ('OK')	text/html	etag:W/%22f8f095d4ec05d232e3bef543b64024ec%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile.html	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:02	4953/4953	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Aug%202026%2000:36:02%20GMT	https://static.wixstatic.com/media/11062b_933a78b58f1b4b8db38eb557d6c069b4~mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/11062b_933a78b58f1b4b8db38eb557d6c069b4~mv2.jpg	D:/app/wix%20transfer%20out/static.wixstatic.com/media/11062b_933a78b58f1b4b8db38eb557d6c069b4_mv2.jpg/v1/fill/w_147,h_98,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/11062b_933a78b58f1b4b8db38eb557d6c069b4_mv2.jpg	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:05	1125064/1125064	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22d60e5129a1a3b35e0312286c9ed72499%22	https://fiveelementslife.wixsite.com/start/post/${s.uri}	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/${s.uri}	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:05	493351/493351	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2018%20Aug%202026%2000:36:06%20GMT	https://fiveelementslife.wixsite.com/start/post/window.location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/window.location.href	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:08	1125003/1125003	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22bf3bd880e67ff270f158a4809843d310%22	https://fiveelementslife.wixsite.com/start/post/robots.txt	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/robots.txt	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:08	2506/2506	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Aug%202026%2000:36:08%20GMT	https://fiveelementslife.wixsite.com/start/post/sitemap.xml	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/sitemap.xml	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:08	2506/2506	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Aug%202026%2000:36:08%20GMT	https://fiveelementslife.wixsite.com/start/post/feed.xml	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/post/feed.xml	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:10	1147082/1147082	---M-Z	200	added ('OK')	application/javascript	etag:W/%2269d51572fb3996e395ba32f7469782d9%22	https://static.parastorage.com/services/communities-blog-ooi/1.3282.0/PostViewerWidgetNoCss.bundle.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/communities-blog-ooi/1.3282.0/PostViewerWidgetNoCss.bundle.min.js	(from https://fiveelementslife.wixsite.com/start/post/exploring-eastern-diet-principles-for-modern-wellness)
20:36:12	1266456/1266456	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2295bf90012ae58e7de043d4094cb25230%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/O,location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/O,location.href	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:14	1265957/1265957	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22bbcdf12c7eff7760e09e327c0d8b5667%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/e	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/e	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:16	1266201/1266201	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2263e6b6b05dec1f534e00541c2a7fca34%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/t	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/t	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:18	1266368/1266368	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22d03db159454a84fde4bc23e50779287d%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/a,location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/a,location.href	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:18	9570/9570	---M-Z	200	added ('OK')	application/javascript	etag:W/%223e0586d132f074af05a5ae545c846499%22	https://static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/Toast.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/Toast.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:19	227416/227416	---M-Z	200	added ('OK')	application/javascript	etag:W/%226d5a5d0aa161a4790238c12558c61b33%22	https://static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/598.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/598.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:19	28183/28183	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d0ed89efc3a1e790e8a8e9edc35d596d%22	https://static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/121.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/121.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:19	14952/14952	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a74c2d3f63504e5269048fe3dbc53e51%22	https://static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/DesktopResponsiveRootWidget.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/profile-card-tpa-ooi/1.2954.0/client-viewer/DesktopResponsiveRootWidget.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:20	155128/155128	---M-Z	200	added ('OK')	application/javascript	etag:W/%2200f102ecac2240fb7e511d0588196c0c%22	https://static.parastorage.com/services/members-about-ooi/1.2699.0/client-viewer/1803.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/members-about-ooi/1.2699.0/client-viewer/1803.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:20	27795/27795	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d5d6f5c4bb9c587f2602058445bc9110%22	https://static.parastorage.com/services/members-about-ooi/1.2699.0/client-viewer/RootWidget.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/members-about-ooi/1.2699.0/client-viewer/RootWidget.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:20	3692/3692	---M-Z	200	added ('OK')	application/javascript	etag:W/%22469ad2a88522d5f3f1ca6472cf714e2d%22	https://static.parastorage.com/services/members-about-ooi/1.2699.0/client-viewer/Toast.chunk.min.js	D:/app/wix%20transfer%20out/static.parastorage.com/services/members-about-ooi/1.2699.0/client-viewer/Toast.chunk.min.js	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:23	1678628/1678628	---MCZ	200	added ('OK')	text/html	etag:W/%22bf6c83cb2d11ef245a8abe8829bb4c11%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile?disableScrollToTop=true	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile84bc.html	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:25	1266157/1266157	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22c4e0decc5046c593100dada44d6431d0%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/${s.uri}	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/${s.72.delayed	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:26	493351/493351	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2018%20Aug%202026%2000:36:26%20GMT	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/window.location.href	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/window.location.href	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:28	1266040/1266040	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221921bdeffcd0f41dca1c99c2ac50b66b%22	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/robots.txt	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/robots.txt	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
20:36:28	2506/2506	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Aug%202026%2000:36:28%20GMT	https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/sitemap.xml	D:/app/wix%20transfer%20out/fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/sitemap.xml	(from https://fiveelementslife.wixsite.com/start/profile/bekah-wang20238536/profile)
